1,0,8,1,-108
2,0,5,1,-154
3,0,7,1,-156
4,0,6,1,-157
5,0,28,1,-273
6,0,8,1,-93
7,0,6,1,-87
8,0,17,1,-189
9,0,10,1,-135
10,0,20,1,-221
11,0,48,1,-476
12,0,26,1,-212
13,0,19,1,-257
14,0,5,1,-154
15,0,4,1,-102
16,0,15,1,-155
17,0,61,1,-533
18,0,4,1,-102
19,0,11,1,-172
20,0,4,1,-120
21,0,6,1,-126
22,0,12,1,-177
23,0,14,1,-195
24,0,6,1,-134
25,0,11,1,-199
26,0,6,1,-145
27,0,30,1,-330
28,0,20,1,-232
29,0,5,1,-91
30,0,15,1,-150
31,0,23,1,-216
32,0,36,1,-344
33,0,56,1,-283
34,0,17,1,-164
35,0,36,1,-299
36,0,20,1,-147
37,0,12,1,-110
38,0,7,1,-164
39,0,4,1,-68
40,0,11,1,-120
41,0,16,1,-176
42,0,8,1,-114
43,0,10,1,-111
44,0,13,1,-174
45,0,4,1,-112
46,0,23,1,-143
47,0,8,1,-177
48,0,17,1,-201
49,0,10,1,-134
50,0,14,1,-181
51,0,5,1,-131
52,0,18,1,-167
53,0,30,1,-224
54,0,34,1,-313
55,0,13,1,-173
56,0,14,1,-175
57,0,34,1,-279
58,0,29,1,-314
59,0,13,1,-132
60,0,15,1,-180
61,0,15,1,-158
62,0,5,1,-143
63,0,10,1,-181
64,0,12,1,-175
65,0,17,1,-220
66,0,31,1,-264
67,0,4,1,-101
68,0,14,1,-145
69,0,17,1,-174
70,0,5,1,-146
71,0,53,1,-266
72,0,6,1,-145
73,0,19,1,-254
74,0,4,1,-52
75,0,4,1,-54
76,0,27,1,-243
77,0,11,1,-83
78,0,20,1,-234
79,0,7,1,-146
80,0,14,1,-204
81,0,15,1,-208
82,0,7,1,-140
83,0,21,1,-262
84,0,5,1,-146
85,0,4,1,-62
86,0,55,1,-516
87,0,27,1,-238
88,0,13,1,-191
89,0,10,1,-165
90,0,11,1,-177
91,0,13,1,-145
92,0,7,1,-155
93,0,56,1,-462
94,0,18,1,-198
95,0,10,1,-181
96,0,47,1,-465
97,0,9,1,-120
98,0,18,1,-236
99,0,7,1,-164
100,0,24,1,-266
101,0,37,1,-392
102,0,4,1,-108
103,0,31,1,-265
104,0,12,1,-123
105,0,14,1,-200
106,0,4,1,-107
107,0,13,1,-180
108,0,22,1,-211
109,0,17,1,-250
110,0,27,1,-244
111,0,5,1,-106
112,0,16,1,-246
113,0,4,1,-110
114,0,5,1,-139
115,0,9,1,-170
116,0,5,1,-104
117,0,7,1,-106
118,0,13,1,-169
119,0,18,1,-225
120,0,5,1,-159
121,0,19,1,-182
122,0,22,1,-217
123,0,7,1,-60
124,0,11,1,-151
125,0,14,1,-182
126,0,16,1,-152
127,0,8,1,-68
128,0,9,1,-152
129,0,11,1,-190
130,0,12,1,-143
131,0,5,1,-109
132,0,7,1,-83
133,0,9,1,-131
134,0,17,1,-218
135,0,6,1,-77
136,0,14,1,-217
137,0,31,1,-339
138,0,4,1,-67
139,0,25,1,-193
140,0,7,1,-90
141,0,19,1,-113
142,0,17,1,-187
143,0,7,1,-163
144,0,8,1,-107
145,0,4,1,-66
146,0,11,1,-144
147,0,12,1,-185
148,1,76,1,-540
149,0,13,1,-210
150,0,23,1,-172
151,0,10,1,-187
152,0,8,1,-113
153,0,5,1,-96
154,0,65,1,-515
155,0,4,1,-65
156,0,21,1,-196
157,0,4,1,-118
158,0,18,1,-218
159,0,27,1,-298
160,0,9,1,-127
161,0,15,1,-143
162,0,25,1,-320
163,0,33,1,-304
164,0,13,1,-214
165,0,17,1,-247
166,0,9,1,-87
167,0,17,1,-188
168,0,4,1,-106
169,0,8,1,-117
170,0,31,1,-123
171,0,19,1,-174
172,0,20,1,-238
173,0,4,1,-102
174,0,4,1,-103
175,0,5,1,-101
176,0,9,1,-102
177,0,19,1,-253
178,0,24,1,-257
179,0,7,1,-54
180,0,8,1,-163
181,0,8,1,-117
182,0,4,1,-62
183,0,7,1,-148
184,0,6,1,-54
185,0,4,1,-102
186,0,10,1,-66
187,0,24,1,-172
188,0,6,1,-137
189,0,7,1,-100
190,0,6,1,-104
191,0,4,1,-105
192,0,14,1,-229
193,0,6,1,-153
194,0,6,1,-103
195,0,17,1,-172
196,0,19,1,-166
197,0,18,1,-251
198,0,19,1,-191
199,0,8,1,-169
200,0,4,1,-107
201,0,9,1,-126
202,0,7,1,-114
203,0,4,1,-102
204,0,6,1,-152
205,0,43,1,-387
206,0,14,1,-157
207,0,5,1,-90
208,0,6,1,-145
209,0,7,1,-146
210,0,5,1,-116
211,0,4,1,-102
212,0,4,1,-104
213,0,20,1,-187
214,0,7,1,-156
215,1,64,1,-383
216,0,6,1,-87
217,0,28,1,-291
218,0,32,1,-325
219,0,6,1,-157
220,0,6,1,-144
221,0,4,1,-65
222,0,6,1,-36
223,0,37,1,-407
224,0,16,1,-193
225,0,5,1,-145
226,0,8,1,-151
227,0,8,1,-176
228,0,9,1,-112
229,0,5,1,-141
230,0,30,1,-356
231,0,6,1,-69
232,0,5,1,-154
233,0,6,1,-102
234,0,6,1,-87
235,0,13,1,-194
236,0,10,1,-111
237,0,15,1,-216
238,0,6,1,-144
239,0,12,1,-193
240,0,4,1,-102
241,0,7,1,-125
242,0,10,1,-113
243,0,9,1,-157
244,0,7,1,-98
245,0,7,1,-113
246,0,8,1,-107
247,0,5,1,-48
248,0,8,1,-102
249,0,12,1,-134
250,0,22,1,-223
251,0,5,1,-141
252,0,5,1,-154
253,0,22,1,-221
254,0,15,1,-196
255,0,19,1,-204
256,0,4,1,-102
257,0,6,1,-43
258,0,10,1,-143
259,0,4,1,-64
260,0,4,1,-103
261,0,16,1,-199
262,0,23,1,-212
263,0,4,1,-63
264,0,4,1,-61
265,0,11,1,-158
266,0,7,1,-106
267,0,11,1,-197
268,0,6,1,-137
269,0,14,1,-105
270,0,14,1,-230
271,0,48,1,-333
272,0,14,1,-167
273,0,4,1,-123
274,0,16,1,-177
275,0,11,1,-122
276,0,12,1,-183
277,0,15,1,-207
278,0,12,1,-185
279,0,15,1,-210
280,0,7,1,-95
281,0,6,1,-13
282,0,6,1,-149
283,0,19,1,-121
284,0,24,1,-170
285,0,13,1,-140
286,0,10,1,-62
287,0,4,1,-105
288,0,6,1,-94
289,0,7,1,-98
290,0,6,1,-150
291,0,6,1,-95
292,0,14,1,-181
293,0,4,1,-107
294,0,20,1,-252
295,0,5,1,-149
296,0,19,1,-250
297,0,6,1,-87
298,0,11,1,-180
299,0,6,1,-162
300,0,19,1,-212
301,0,8,1,-127
302,0,4,1,-65
303,0,6,1,-95
304,0,8,1,-101
305,0,5,1,-159
306,0,6,1,-95
307,0,23,1,-174
308,0,5,1,-88
309,0,8,1,-107
310,0,9,1,-129
311,0,9,1,-114
312,0,10,1,-71
313,0,5,1,-91
314,0,6,1,-137
315,0,4,1,-94
316,0,11,1,-151
317,0,12,1,-101
318,0,4,1,-20
319,0,4,1,-63
320,0,14,1,-180
321,0,11,1,-134
322,0,5,1,-116
323,0,20,1,-231
324,0,22,1,-269
325,0,13,1,-211
326,0,5,1,-136
327,0,12,1,-165
328,0,4,1,-54
329,0,7,1,-40
330,0,10,1,-155
331,0,4,1,-102
332,0,7,1,-153
333,0,6,1,-152
334,0,4,1,-54
335,0,9,1,-135
336,0,18,1,-60
337,0,7,1,-80
338,0,7,1,-138
339,0,7,1,-164
340,0,7,1,-104
341,0,13,1,-76
342,0,9,1,-144
343,0,13,1,-68
344,0,7,1,-72
345,0,13,1,-67
346,0,19,1,-78
347,0,6,1,-145
348,0,4,1,-107
349,0,4,1,-107
350,0,4,1,-64
351,0,9,1,-164
352,0,6,1,-153
353,0,6,1,-97
354,0,4,1,-107
355,0,12,1,-160
356,0,6,1,-149
357,0,19,1,-190
358,0,8,1,-58
359,0,9,1,-150
360,0,38,1,-327
361,0,5,1,-116
362,0,10,1,-140
363,0,7,1,-145
364,0,9,1,-142
365,0,6,1,-105
366,0,19,1,-252
367,0,8,1,-117
368,0,17,1,-180
369,0,5,1,-164
370,0,6,1,-153
371,0,6,1,-95
372,0,5,1,-101
373,0,13,1,-149
374,0,6,1,-87
375,0,20,1,-183
376,0,8,1,-109
377,0,5,1,-138
378,0,19,1,-258
379,0,18,1,-177
380,0,38,1,-402
381,0,11,1,-140
382,0,7,1,-106
383,0,10,1,-43
384,0,11,1,-111
385,0,13,1,-204
386,0,33,1,-310
387,0,8,1,-151
388,0,5,1,-159
389,0,43,1,-378
390,0,13,1,-102
391,0,8,1,-126
392,0,27,1,-347
393,0,10,1,-168
394,0,16,1,-187
395,0,7,1,-116
396,0,20,1,-279
397,0,22,1,-215
