1,1,10
2,0,22
3,4,47
4,3,35
5,0,7
6,1,7
7,2,22
8,1,30
9,1,30
10,2,9
11,0,16
12,2,7
13,3,29
14,0,11
15,2,18
16,1,11
17,2,7
18,2,15
19,1,13
20,4,26
21,3,5
22,0,8
23,4,24
24,4,43
25,1,7
26,0,10
27,1,12
28,0,17
29,0,13
30,1,15
31,5,43
32,1,6
33,1,5
34,0,32
35,1,12
36,0,13
37,1,12
38,5,75
39,0,6
40,1,26
41,0,6
42,0,8
43,1,6
44,2,11
45,2,46
46,0,7
47,1,10
48,0,5
49,1,7
50,1,4
51,0,6
52,0,6
53,2,15
54,1,4
55,0,4
56,3,17
57,1,13
58,0,4
59,0,6
60,5,28
61,5,39
62,1,5
63,2,16
64,1,9
65,1,4
66,8,68
67,1,32
68,6,52
69,0,5
70,0,13
71,3,27
72,0,5
73,1,17
74,4,37
75,3,13
76,1,13
77,0,10
78,2,16
79,3,25
80,13,53
81,1,9
82,2,12
83,1,6
84,0,5
85,2,5
86,5,41
87,0,4
88,2,6
89,2,7
90,0,5
91,1,7
92,3,19
93,4,20
94,3,26
95,1,4
96,0,5
97,2,25
98,0,9
99,1,8
100,1,9
101,1,6
102,0,5
103,7,30
104,2,8
105,1,6
106,1,5
107,1,6
108,1,20
109,1,13
110,1,8
111,0,14
112,4,13
113,3,39
114,0,6
115,2,4
116,0,5
117,4,42
118,0,9
119,1,31
120,0,13
121,1,4
122,2,6
123,1,34
124,1,7
125,2,5
126,1,11
127,2,22
128,0,11
129,0,30
130,1,5
131,2,16
132,4,16
133,1,16
134,4,62
135,8,67
136,2,9
137,0,7
138,1,5
139,1,6
140,5,43
141,2,11
142,2,10
143,2,22
144,7,62
145,4,31
146,2,4
147,2,12
148,1,12
149,1,13
150,0,15
151,1,4
152,4,18
153,0,9
154,1,5
155,1,16
156,2,11
157,4,28
158,0,10
159,6,40
160,1,17
161,2,17
162,4,17
163,1,37
164,9,71
165,1,7
166,3,6
167,1,12
168,8,59
169,2,15
170,1,13
171,0,10
172,1,4
173,5,18
174,2,16
175,2,19
176,2,13
177,3,5
178,3,27
179,8,40
180,1,7
181,2,11
182,2,20
183,3,10
184,0,11
185,2,9
186,5,53
187,1,10
188,0,13
189,0,4
190,1,4
191,0,12
192,2,18
193,9,55
194,1,10
195,4,23
196,5,35
197,1,7
198,3,20
199,3,32
200,3,11
201,2,4
202,0,6
203,3,22
204,1,6
205,8,95
206,2,8
207,1,8
208,14,69
209,3,17
210,0,9
211,1,22
212,0,7
213,2,14
214,1,13
215,2,10
216,1,5
217,1,4
218,3,24
219,2,4
220,0,5
221,1,18
222,1,5
223,1,5
224,5,42
225,4,20
226,5,20
227,2,6
228,1,6
229,2,4
230,1,4
231,2,20
232,3,21
233,2,11
234,5,25
235,0,61
236,1,4
237,0,7
238,0,6
239,4,15
240,0,10
241,0,5
242,2,6
243,1,9
244,1,20
245,5,18
246,2,4
247,2,9
