1,6,400
2,1,400
3,9,389
4,0,4
5,0,4
6,0,4
7,3,107
8,1,4
9,3,118
10,11,362
11,0,4
12,2,327
13,4,400
14,0,4
15,4,400
16,5,400
17,5,400
18,0,4
19,4,167
20,1,11
21,4,379
22,2,101
23,0,5
24,0,4
25,0,4
26,0,4
27,3,156
28,6,400
29,2,6
30,4,377
31,6,205
32,2,193
33,0,4
34,1,4
35,0,4
36,0,4
37,0,5
38,2,4
39,2,400
40,1,4
41,1,4
42,1,4
43,0,7
44,0,4
45,0,4
46,0,4
47,4,98
48,1,81
49,4,192
50,0,4
51,0,4
52,5,95
53,0,4
54,5,400
55,0,4
56,1,400
57,6,400
58,6,210
59,4,146
60,0,4
61,2,110
62,0,4
63,0,4
64,0,4
65,1,13
66,4,199
67,3,400
68,0,4
69,2,391
70,2,248
71,0,4
72,1,5
73,0,5
74,3,400
75,0,4
76,0,4
77,4,255
78,0,4
79,0,4
80,0,4
81,6,400
82,1,4
83,0,4
84,1,4
85,7,148
86,0,4
87,0,4
88,5,400
89,2,88
90,0,4
91,0,5
92,0,4
93,0,5
94,0,4
95,1,51
96,1,117
97,0,4
98,1,4
99,0,4
100,3,95
101,4,312
102,0,4
103,0,73
104,0,4
105,3,400
106,0,4
107,4,291
108,0,4
109,0,4
110,6,224
111,2,136
112,0,4
113,3,219
114,1,4
115,1,4
116,4,47
117,0,58
118,3,37
119,0,4
120,1,4
121,5,315
122,2,104
123,0,4
124,3,176
125,1,170
126,1,4
127,6,250
128,1,4
129,0,4
130,2,18
131,3,301
132,0,23
133,0,90
134,10,238
135,0,4
136,1,4
137,0,5
138,4,184
139,6,159
140,0,4
141,7,187
142,2,95
143,0,8
144,5,296
145,3,237
146,4,220
147,3,143
148,3,85
149,0,4
150,3,206
151,1,400
152,1,4
153,2,4
154,3,165
155,8,139
156,2,52
157,0,4
158,1,4
159,1,62
160,1,5
161,2,88
162,0,5
163,1,4
164,1,27
165,0,17
166,1,14
167,0,4
168,0,4
169,1,319
170,1,4
171,2,130
172,4,350
173,0,4
174,1,219
175,1,4
176,3,113
177,0,4
178,1,4
179,0,4
180,4,400
181,1,286
182,2,9
183,2,4
184,1,4
185,1,98
186,0,4
187,1,4
188,3,400
189,3,126
190,1,89
191,1,249
192,0,4
193,1,4
194,0,4
195,1,4
196,2,17
197,0,4
198,0,4
199,1,238
200,4,145
201,4,102
202,1,4
203,2,400
204,2,59
205,3,92
206,3,33
207,0,4
208,1,4
209,0,4
210,3,140
211,2,400
212,0,71
213,2,64
214,2,129
215,2,252
216,0,5
217,3,200
218,0,20
219,3,51
220,0,4
221,1,4
222,0,4
223,2,400
224,0,4
225,1,4
226,3,290
227,4,351
228,0,4
229,0,4
230,4,245
231,1,24
232,0,4
233,5,400
234,0,5
235,2,130
236,0,4
237,0,5
238,0,4
239,3,400
240,3,257
241,3,145
242,0,4
243,1,268
244,2,400
245,0,4
246,1,4
247,1,45
248,4,166
249,2,22
250,1,4
251,4,220
252,0,5
253,0,267
254,0,5
255,0,5
256,0,5
257,4,394
258,1,21
259,0,5
260,0,4
261,1,18
262,0,5
263,1,4
264,2,92
265,1,4
266,0,4
267,1,4
268,0,8
269,0,5
270,3,153
271,2,400
272,0,46
273,2,174
274,1,4
