1,0,27,6
2,0,23,-62
3,0,7,10
4,0,22,-39
5,0,6,-13
6,0,6,-19
7,0,6,-84
8,0,7,-96
9,0,6,-97
10,0,26,-8
11,0,8,-149
12,1,24,70
13,0,6,-19
14,0,20,-46
15,0,21,26
16,0,18,-216
17,0,36,-156
18,1,26,51
19,0,14,2
20,0,7,-90
21,0,15,-50
22,1,41,48
23,0,21,-48
24,0,6,-95
25,0,16,-52
26,0,10,-17
27,1,54,182
28,0,6,-72
29,0,7,-37
30,0,7,22
31,0,39,-3
32,0,58,-337
33,0,29,-141
34,1,18,102
35,0,7,-113
36,0,8,-149
37,0,26,-73
38,0,7,-34
39,0,5,-51
40,0,42,-6
41,0,8,7
42,0,6,-14
43,0,4,-123
44,0,7,-106
45,1,26,-108
46,0,22,-20
47,0,6,-19
48,0,4,-18
49,0,14,12
50,0,17,27
51,0,5,-56
52,0,8,-117
53,0,8,-93
54,0,6,-77
55,0,15,-200
56,0,7,-95
57,0,33,-140
58,0,27,15
59,1,19,-9
60,0,10,-69
61,0,6,-35
62,0,29,-59
63,0,9,-33
64,0,7,-98
65,0,8,-47
66,0,24,-58
67,0,9,-69
68,0,6,13
69,0,29,43
70,0,23,19
71,0,7,-97
72,0,14,-153
73,0,4,-59
74,0,23,-102
75,0,6,-14
76,0,7,-82
77,0,13,95
78,0,14,-11
79,0,17,-165
80,0,40,148
81,0,22,-100
82,0,24,-147
83,0,15,26
84,0,6,5
85,0,8,-64
86,0,19,-151
87,0,14,-10
88,0,24,-116
89,0,14,38
90,0,7,-106
91,0,6,-77
92,1,21,53
93,0,10,-69
94,0,6,-87
95,0,7,-18
96,0,19,-59
97,0,10,-129
98,0,13,-122
99,1,32,-9
100,0,21,-74
101,0,6,-19
102,0,15,-33
103,0,21,-19
104,0,6,-16
105,0,17,-76
106,0,25,-76
107,0,21,61
108,0,31,114
109,1,16,-7
110,0,7,-56
111,0,15,-5
112,0,7,-19
113,0,10,-131
114,0,11,-142
115,0,25,-24
116,0,7,-38
117,0,24,-38
118,0,7,-106
119,0,9,-134
120,1,17,-8
121,0,7,-114
122,0,16,-39
123,0,8,-55
124,0,15,-147
125,0,6,-141
126,0,7,-116
127,0,6,-53
128,1,40,-34
129,0,35,-174
130,0,7,-98
131,1,17,-2
132,0,6,-52
133,0,23,-193
134,0,37,-16
135,0,15,2
136,0,39,166
137,0,6,-140
138,0,9,-108
139,0,27,-39
140,1,21,-1
141,0,6,-110
142,1,29,111
143,0,14,-68
144,0,13,-133
145,1,23,-81
146,0,6,-77
147,0,7,-46
148,0,26,17
149,0,7,-96
150,2,46,11
151,0,24,10
152,1,40,-178
153,0,26,-11
154,0,24,-120
155,0,4,-25
156,0,4,-69
157,0,32,159
158,0,13,71
159,0,19,46
160,0,5,-7
161,0,32,-29
162,1,28,9
163,0,6,-67
164,0,9,-67
165,0,30,-21
166,0,9,-110
167,0,25,9
168,0,14,-88
169,0,4,-69
170,0,9,-82
171,0,15,-53
172,0,17,2
173,0,6,-19
174,0,25,-47
175,0,15,-64
176,0,8,-99
177,0,43,-40
178,0,8,-23
179,0,24,-102
180,0,8,-97
181,0,6,-145
182,0,15,-54
183,0,28,-6
184,1,39,-19
185,0,37,49
186,0,30,43
187,0,13,-1
188,0,5,-50
189,0,15,-16
190,0,5,-61
191,0,7,-90
192,0,6,-95
193,0,22,-94
194,0,6,21
195,0,10,-69
196,0,7,-45
197,0,15,47
198,0,6,-95
199,0,6,-67
200,0,6,-95
201,0,6,-92
202,0,8,-56
203,0,8,-31
204,0,17,-64
205,0,6,-103
206,0,6,-21
207,0,7,-19
208,0,15,-6
209,0,33,21
210,0,23,1
211,0,51,118
212,0,8,-61
213,0,4,20
214,0,6,-110
215,0,14,34
216,0,6,-61
217,0,45,135
218,1,45,77
219,0,24,17
220,0,24,-75
221,0,6,-95
222,0,14,-29
223,0,15,4
224,0,7,-44
225,0,6,-57
226,1,23,7
227,1,29,-103
228,0,5,-91
229,0,19,-83
230,0,7,-63
231,0,17,-139
232,0,8,-20
233,0,67,137
