1,1,4
2,0,5
3,1,22
4,0,5
5,1,25
6,1,9
7,5,28
8,2,6
9,3,28
10,0,6
11,0,6
12,0,5
13,2,16
14,2,17
15,1,7
16,2,14
17,1,21
18,3,17
19,0,9
20,0,10
21,0,5
22,1,12
23,2,61
24,4,13
25,3,14
26,2,24
27,0,5
28,0,13
29,1,9
30,3,46
31,1,15
32,2,25
33,1,5
34,2,6
35,0,4
36,0,4
37,2,16
38,2,16
39,0,6
40,0,12
41,1,12
42,2,7
43,3,42
44,1,4
45,0,16
46,1,22
47,1,12
48,1,18
49,0,16
50,1,37
51,2,16
52,2,11
53,2,10
54,0,19
55,0,11
56,0,6
57,3,21
58,0,6
59,1,5
60,0,10
61,1,19
62,1,7
63,0,8
64,7,57
65,3,19
66,1,9
67,1,6
68,3,47
69,1,17
70,2,20
71,2,23
72,1,4
73,4,8
74,3,17
75,1,4
76,2,11
77,4,51
78,3,20
79,1,9
80,6,49
81,1,14
82,2,40
83,1,14
84,1,9
85,3,20
86,1,13
87,5,20
88,1,14
89,0,8
90,0,5
91,2,17
92,0,4
93,5,55
94,4,45
95,6,34
96,3,49
97,1,21
98,2,7
99,1,27
100,1,8
101,5,51
102,1,4
103,0,8
104,1,17
105,2,27
106,2,6
107,4,31
108,1,16
109,1,16
110,0,4
111,5,41
112,1,5
113,0,9
114,10,58
115,3,34
116,6,25
117,5,22
118,5,59
119,1,13
120,5,29
121,0,6
122,3,20
123,1,21
124,6,22
125,1,10
126,0,16
127,5,39
128,0,5
129,2,18
130,3,17
131,1,4
132,2,26
133,0,5
134,3,29
135,1,10
136,1,10
137,0,10
138,2,32
139,1,4
140,0,13
141,1,7
142,9,44
143,1,4
144,2,16
145,10,65
146,8,63
147,2,7
148,1,9
149,1,5
150,1,4
151,4,20
152,0,27
153,0,4
154,1,10
155,3,51
156,1,15
157,2,10
158,2,29
159,0,10
160,1,16
161,2,28
162,0,4
163,9,57
164,0,6
165,2,8
166,3,25
167,4,53
168,1,7
169,1,6
170,1,11
171,2,8
172,3,54
173,1,6
174,5,54
175,0,6
176,1,7
177,3,22
178,1,15
179,2,18
180,0,7
181,3,28
182,8,33
183,6,47
184,2,43
185,0,9
186,2,21
187,2,18
188,0,4
189,2,17
190,1,10
191,0,5
192,1,10
193,3,10
194,2,20
195,2,6
196,0,10
197,1,5
198,1,34
199,1,28
200,1,19
201,10,46
202,1,16
203,8,26
204,2,7
205,0,6
206,0,6
207,2,5
208,8,45
209,1,29
210,2,36
211,1,9
212,3,19
213,1,7
214,0,4
215,5,15
216,0,7
217,1,26
218,6,57
219,6,31
220,0,7
221,8,38
222,2,26
223,3,13
224,0,7
225,2,7
226,0,9
227,1,9
228,8,38
229,3,11
230,15,91
231,4,20
232,1,12
233,7,29
234,3,13
235,13,89
236,0,10
237,0,5
238,5,16
239,1,15
240,17,128
241,0,4
242,4,26
243,5,30
244,5,30
245,0,6
246,4,14
247,0,8
248,3,15
249,1,6
250,6,34
251,3,24
252,1,12
253,4,34
254,0,4
255,16,88
256,1,9
257,2,27
258,0,7
259,5,42
260,1,5
261,1,5
262,3,23
263,2,14
264,2,12
265,3,33
266,2,18
267,1,7
268,1,6
269,7,44
270,3,17
271,2,29
272,1,4
273,2,23
274,2,22
275,6,27
276,6,41
277,3,14
278,16,89
279,1,5
280,6,27
281,0,4
282,1,6
283,8,43
284,0,4
285,3,20
286,0,5
287,2,14
288,10,41
289,4,10
290,0,8
291,3,22
292,1,6
293,3,17
294,21,108
295,7,21
296,2,10
297,2,11
298,3,13
299,0,7
300,1,7
301,4,21
302,9,65
303,1,8
304,0,13
305,1,12
306,1,6
307,2,20
308,1,28
309,3,15
310,4,27
311,10,64
312,1,8
313,10,35
314,4,22
315,3,29
316,7,44
317,11,65
318,6,22
319,5,36
320,1,9
321,2,11
322,2,9
323,7,41
324,1,7
325,5,34
326,5,21
327,4,85
328,8,58
329,4,38
330,1,26
331,1,19
332,2,22
333,1,8
334,6,35
335,0,6
336,7,27
337,11,70
338,2,29
339,5,30
340,3,20
341,10,62
342,19,138
343,2,11
344,22,101
345,4,20
346,2,27
347,0,5
348,1,11
349,0,5
350,7,34
351,6,25
352,0,8
353,2,4
354,2,12
355,1,7
356,14,88
357,4,36
358,5,22
359,2,14
360,5,34
361,12,66
362,14,65
363,7,23
364,2,8
365,0,6
366,6,28
367,2,14
368,5,27
369,0,6
370,3,27
371,11,37
372,6,26
373,11,52
374,6,16
375,0,4
376,2,5
377,1,4
378,3,24
379,3,11
380,7,25
381,1,5
382,16,85
