1,0,4
2,0,9
3,3,400
4,1,4
5,0,5
6,0,4
7,1,5
8,0,4
9,1,4
10,0,4
11,1,381
12,5,400
13,1,25
14,1,262
15,0,4
16,0,4
17,1,4
18,3,400
19,6,301
20,2,5
21,5,400
22,1,400
23,5,82
24,2,95
25,5,337
26,0,4
27,2,307
28,1,11
29,7,400
30,6,400
31,1,4
32,0,4
33,1,4
34,3,73
35,2,99
36,3,360
37,2,400
38,1,4
39,0,5
40,1,400
41,1,13
42,9,400
43,1,4
44,1,17
45,3,400
46,0,5
47,3,348
48,1,400
49,1,184
50,2,118
51,1,4
52,1,400
53,2,105
54,6,400
55,0,4
56,0,4
57,1,4
58,8,350
59,0,5
60,2,222
61,0,21
62,2,7
63,6,400
64,1,4
65,5,277
66,1,64
67,3,150
68,6,201
69,3,308
70,1,7
71,2,90
72,0,192
73,1,4
74,1,8
75,1,4
76,3,254
77,1,4
78,1,4
79,1,4
80,0,5
81,1,10
82,1,4
83,3,91
84,1,102
85,10,400
86,3,96
87,2,46
88,0,5
89,2,7
90,3,72
91,2,128
92,0,45
93,2,278
94,0,5
95,0,19
96,3,52
97,2,89
98,1,24
99,0,26
100,4,222
101,0,5
102,5,400
103,0,400
104,5,400
105,1,28
106,4,400
107,4,192
108,0,4
109,1,177
110,2,38
111,1,4
112,4,389
113,2,151
114,0,28
115,1,27
116,0,7
117,0,4
118,1,304
119,3,400
120,2,4
121,2,324
122,6,400
123,0,5
124,5,400
125,1,304
126,1,6
127,0,4
128,0,4
129,3,400
130,5,400
131,2,66
132,0,4
133,0,8
134,0,31
135,2,400
136,0,25
137,3,186
138,0,35
139,1,25
140,1,189
141,1,7
142,1,5
143,1,7
144,0,4
145,0,70
146,1,5
147,0,400
148,3,236
149,1,14
150,2,366
151,2,117
152,3,45
153,0,4
154,0,4
155,0,64
156,0,8
157,3,56
158,1,4
159,2,400
160,0,4
161,6,108
162,1,4
163,1,60
164,1,14
165,1,4
166,0,5
167,2,400
168,4,400
169,0,5
170,3,151
171,4,150
172,1,142
173,3,400
174,0,4
175,1,400
176,3,185
177,1,57
178,0,5
179,0,4
180,1,17
181,5,187
182,4,400
183,0,4
184,0,6
185,3,248
186,0,4
187,2,8
188,0,4
189,5,231
190,0,4
191,1,4
192,3,160
193,1,9
194,0,4
195,1,4
196,0,4
197,1,4
198,1,173
199,0,4
200,0,112
201,1,107
202,1,42
203,1,400
204,4,235
205,0,4
206,0,4
207,0,4
208,0,28
209,0,4
210,2,6
211,5,208
212,1,4
213,1,18
214,2,136
215,1,11
216,0,10
217,0,4
218,3,108
219,4,400
220,0,92
221,0,5
222,5,34
223,0,4
224,4,351
225,2,400
226,3,210
227,1,137
228,1,102
229,0,117
230,1,4
231,2,120
232,4,400
233,1,199
234,2,243
235,1,6
236,0,4
237,5,342
238,3,55
239,1,400
240,1,62
241,5,346
242,2,400
243,1,4
244,0,4
245,4,400
246,0,4
247,1,8
248,0,4
249,4,365
250,0,30
251,1,6
252,0,4
253,6,400
254,0,4
255,0,16
256,0,6
257,0,5
258,0,4
259,0,400
260,0,25
261,1,4
262,1,4
263,0,4
264,1,4
265,0,4
266,0,22
267,2,400
268,0,19
269,2,376
270,1,34
271,1,4
272,0,4
