1,2,270,1,410
2,0,115,1,282
3,2,88,1,931
4,2,400,0,-440
5,3,400,0,-656
6,1,68,0,711
7,1,71,1,892
8,3,400,0,-1830
9,1,59,1,657
10,10,242,0,1951
11,8,400,0,4365
12,3,400,0,-1906
13,6,279,1,728
14,3,400,0,-60
15,6,340,1,2208
16,4,400,0,-1237
17,3,400,0,214
18,5,400,0,-1025
19,3,400,0,1414
20,1,157,0,1487
21,0,400,0,-2547
22,2,400,0,-1845
23,2,143,1,1309
24,1,16,1,147
25,0,400,0,-2496
26,3,77,1,848
27,2,400,0,-287
28,11,174,1,1699
29,4,284,0,1814
30,0,400,0,-920
31,7,400,0,-622
32,4,400,0,4584
33,0,196,1,-686
34,0,80,1,694
35,7,257,1,2152
36,0,400,0,-1285
37,3,400,0,-913
38,2,66,1,551
39,3,400,0,1723
40,0,400,0,1566
41,4,144,1,1433
42,1,29,1,284
43,1,32,1,212
44,0,400,0,2854
45,1,167,0,1163
46,1,101,0,-1
47,10,400,0,-808
48,5,400,0,451
49,3,400,0,1483
50,8,400,0,-1206
51,0,400,0,-2542
52,1,87,1,916
53,2,400,0,-935
54,3,400,0,-1627
55,0,400,0,-2189
56,0,251,1,-387
57,0,20,1,209
58,1,92,1,909
59,4,195,1,1907
60,7,400,0,850
61,2,400,0,-1344
62,1,82,0,949
63,2,400,0,-157
64,5,400,0,-1535
65,0,400,0,-1275
66,0,400,0,-2494
67,1,70,1,629
68,0,193,1,-576
69,1,16,1,140
70,3,400,0,-1813
71,1,400,0,-2000
72,3,400,0,-510
73,0,56,0,613
74,3,400,0,-802
75,1,400,0,136
76,1,13,1,131
77,2,55,0,560
78,2,57,1,556
79,0,6,1,51
80,2,64,0,457
81,10,400,0,-829
82,0,20,1,217
83,0,400,0,-2552
84,6,158,0,1632
85,1,400,0,-657
86,1,400,0,-1987
87,1,20,1,182
88,1,114,1,-50
89,2,79,1,802
90,3,400,0,747
91,2,400,0,-816
92,2,400,0,589
93,1,400,0,-977
94,1,184,1,1232
95,5,400,0,1971
96,3,400,0,583
97,2,400,0,-1047
98,1,57,1,541
99,1,400,0,-2528
100,3,400,0,3738
101,1,171,1,1178
102,1,44,1,479
103,6,400,0,3277
104,1,400,0,-1308
105,2,400,0,-973
106,3,400,0,-979
107,1,89,0,887
108,4,400,0,-824
109,2,400,0,-452
110,1,400,0,-1615
111,5,400,0,-21
112,3,183,1,1917
113,1,400,0,2561
114,3,400,0,-1202
115,2,400,0,-85
116,9,400,0,-941
117,0,132,0,-450
118,2,400,0,-1108
119,3,74,1,695
120,1,99,0,-63
121,2,400,0,-1386
122,1,400,0,59
123,1,16,1,144
124,0,205,1,-598
125,5,400,0,1861
126,0,272,0,-122
127,0,400,0,-1637
128,1,28,1,289
129,3,400,0,4560
130,4,400,0,4153
131,2,157,1,809
132,1,400,0,-2158
133,9,400,0,716
134,4,400,0,1396
135,4,400,0,3666
136,3,75,1,865
137,0,49,0,473
138,3,191,1,1195
139,6,400,0,1185
140,3,100,1,884
