1,0,19,1,-239
2,0,8,1,-159
3,0,4,1,-59
4,0,9,1,-60
5,0,6,1,-146
6,0,17,1,-92
7,0,11,1,-122
8,0,29,1,-252
9,0,36,1,-321
10,0,11,1,-199
11,0,28,1,-293
12,0,4,1,-63
13,0,33,1,-250
14,0,4,1,-107
15,0,5,1,-140
16,0,23,1,-159
17,0,14,1,-167
18,0,9,1,-86
19,0,35,1,-276
20,0,20,1,-261
21,0,24,1,-187
22,0,8,1,-142
23,0,10,1,-95
24,0,12,1,-155
25,0,4,1,-25
26,0,12,1,-75
27,0,10,1,-146
28,0,8,1,-114
29,0,10,1,-158
30,0,14,1,-143
31,0,9,1,-118
32,0,11,1,-186
33,0,9,1,-10
34,0,51,1,-331
35,0,30,1,-254
36,0,11,1,-101
37,0,9,1,-170
38,0,4,1,-107
39,0,17,1,-202
40,0,17,1,-90
41,0,5,1,-142
42,0,15,1,-134
43,0,7,1,-98
44,0,12,1,-125
45,0,4,1,-109
46,0,10,1,-173
47,0,8,1,-171
48,0,52,1,-460
49,0,7,1,-100
50,0,32,1,-255
51,0,8,1,-169
52,0,8,1,-131
53,0,14,1,-107
54,1,28,1,-151
55,0,10,1,-79
56,0,22,1,-200
57,0,11,1,-137
58,0,25,1,-305
59,0,17,1,-152
60,0,14,1,-173
61,0,23,1,-192
62,0,4,1,-70
63,0,69,1,-546
64,0,7,1,-123
65,0,17,1,-150
66,0,9,1,-107
67,0,8,1,-132
68,0,15,1,-174
69,0,6,1,-66
70,0,17,1,-210
71,0,8,1,-79
72,0,4,1,-107
73,0,11,1,-176
74,0,54,1,-393
75,0,17,1,-221
76,0,12,1,-157
77,0,9,1,-173
78,0,12,1,-162
79,0,16,1,-173
80,0,5,1,-138
81,0,8,1,-117
82,0,8,1,-64
83,0,15,1,-176
84,0,19,1,-235
85,0,35,1,-322
86,0,8,1,-153
87,0,9,1,-164
88,0,5,1,-129
89,0,9,1,-122
90,0,22,1,-205
91,0,14,1,-205
92,0,6,1,-137
93,0,42,1,-344
